ISINCode,AssetClass,SubAssetClass,IndexName,IndexAgg,IndexCode,IndexFamily,IndexProvider,ReturnType,RebalanceFrequency,ActivelyManaged,Backing,Synthetic,CurrencyHedge,HedgeFrom,HedgeTo,Development,Region,Country,EquitySize,EquityIsSector,EquitySectorCycles,EquitySector,EquitySubSector,EquityIsThematic,IsESG,EquityESGType,EquityIsFactor,EquityIsIncome,EquityIsValue,EquityIsQuality,EquityIsMomentum,EquityIsSize,EquityIsGrowth,EquityIsLowVol,EquityBetaCorrelation,FactorIsMultiFactor,EquityFactorDes,EquityIsStrategy,EquityBuybackYield,EquityIsCapped,EquityIsEqualWeight,EquityIsRiskWeight,EquityIsAlternativeWeight,EquityStrategyRevenueAbroad,EquityStrategyDes,FixedIncomeCategory,FixedIncomeType,FixedIncomeMaturityGroup,FixedIncomeMaturityName,FixedIncomeRatingGroup,FixedIncomeRating,FixedIncomeDominateCurrencyGroup,FixedIncomeDominateCurrency,FixedIncomeSector,FixedIncomeIsFloating,FixedIncomeFloatingFixed,FixedIncomeIsFactor,FixedIncomeIsLiquidity,FixedIncomeIsYield,FixedIncomeIsMomentum,FixedIncomeIsCarry,FixedIncomeIsQuality,FixedIncomeIsValue,FixedIncomeFactorDes,FixedIncomeIsStrategy,FixedIncomeInflationBreakeven,FixedIncomeDurationNeutral,FixedIncomeAlternativeWeight,FixedIncomeIsCapped,FixedIncomeStrategyDes,CurrencyType,CurrencyBucket1,CurrencyBucket2,CommoditySector,CommodityUnderlying,CommoditySpotForward,CommodityRollOptimised,CommodityPhysicalHeld,CommodityIsCapped,CommodityAlternativeWeight,CommodityStrategyDes,StructuredType,StructuredTracking,StructuredMultiple,StructuredLeverage,StructuredSector,ClassLevel1,ClassLevel2,ClassLevel3,ClassType
IE00BYM11K57,Equity,Equity,MSCI ACWI with Developed Markets 100% Hedged to EUR Index - EUR,MSCI ACWI with Developed Markets 100% Hedged to EUR,MC00854,MSCI ACWI,MSCI,Net Total Return,Monthly,FALSE,Synthetic,Funded,TRUE,Various,EUR,Developed,Global,Global Developed,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Developed Large & Mid Cap,Global Developed Market Cap,Global Developed,Market Cap
IE00BYVDRD78,Equity,Equity,MSCI ACWI with Developed Markets 100% Hedged to EUR Index - EUR,MSCI ACWI with Developed Markets 100% Hedged to EUR,MC00854,MSCI ACWI,MSCI,Net Total Return,Monthly,FALSE,Synthetic,Funded,TRUE,Various,EUR,Developed,Global,Global Developed,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Developed Large & Mid Cap,Global Developed Market Cap,Global Developed,Market Cap
IE00BZ2GTT26,Equity,Equity,MSCI ACWI with Developed Markets 100% Hedged to CHF Index - CHF,MSCI ACWI with Developed Markets 100% Hedged to CHF,MC00853,MSCI ACWI,MSCI,Net Total Return,Monthly,FALSE,Synthetic,Funded,TRUE,Various,CHF,Developed,Global,Global Developed,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Developed Large & Mid Cap,Global Developed Market Cap,Global Developed,Market Cap
IE00BYM11L64,Equity,Equity,MSCI ACWI with Developed Markets 100% Hedged to CHF Index - CHF,MSCI ACWI with Developed Markets 100% Hedged to CHF,MC00853,MSCI ACWI,MSCI,Net Total Return,Monthly,FALSE,Synthetic,Funded,TRUE,Various,CHF,Developed,Global,Global Developed,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Developed Large & Mid Cap,Global Developed Market Cap,Global Developed,Market Cap
IE00BYTH6121,Equity,Equity,Nasdaq Global High Equity Income Index - USD,Nasdaq Global High Equity Income,NS01327,Nasdaq Dividend Income,Nasdaq,Net Total Return,Semi-annual,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,All Cap,FALSE,,,,FALSE,FALSE,-,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Multi-Factor,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad: Multi-Factor,Global Broad Smart Beta,Global Broad Smart Beta,Smart Beta
IE00BD842Y21,Equity,Equity,Nasdaq Global High Equity Income Index - USD,Nasdaq Global High Equity Income,NS01327,Nasdaq Dividend Income,Nasdaq,Net Total Return,Semi-annual,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,All Cap,FALSE,,,,FALSE,FALSE,-,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Multi-Factor,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad: Multi-Factor,Global Broad Smart Beta,Global Broad Smart Beta,Smart Beta
IE00BKZG9Y92,Equity,Equity,MSCI AC World NR USD,MSCI ACWI,MC00852,MSCI ACWI,MSCI,Net Total Return,Semi-annual,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad Large & Mid Cap,Global Broad Market Cap,Global Broad,Market Cap
IE00BKZGB098,Equity,Equity,MSCI AC World NR USD,MSCI ACWI,MC00852,MSCI ACWI,MSCI,Net Total Return,Semi-annual,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad Large & Mid Cap,Global Broad Market Cap,Global Broad,Market Cap
IE00B6R52259,Equity,Equity,MSCI AC World NR USD,MSCI ACWI,MC00852,MSCI ACWI,MSCI,Net Total Return,Semi-annual,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad Large & Mid Cap,Global Broad Market Cap,Global Broad,Market Cap
IE00B44Z5B48,Equity,Equity,MSCI AC World NR USD,MSCI ACWI,MC00852,MSCI ACWI,MSCI,Net Total Return,Semi-annual,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad Large & Mid Cap,Global Broad Market Cap,Global Broad,Market Cap
LU1829220133,Equity,Equity,MSCI AC World NR EUR,MSCI ACWI,MC00852,MSCI ACWI,MSCI,Net Total Return,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Global,Global Broad,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad Large & Mid Cap,Global Broad Market Cap,Global Broad,Market Cap
LU1829220216,Equity,Equity,MSCI AC World NR EUR,MSCI ACWI,MC00852,MSCI ACWI,MSCI,Net Total Return,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Global,Global Broad,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad Large & Mid Cap,Global Broad Market Cap,Global Broad,Market Cap
IE00BGHQ0G80,Equity,Equity,MSCI AC World NR EUR,MSCI ACWI,MC00852,MSCI ACWI,MSCI,Net Total Return,Semi-annual,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad Large & Mid Cap,Global Broad Market Cap,Global Broad,Market Cap
IE00B3YLTY66,Equity,Equity,MSCI ACWI IMI NR,MSCI ACWI IMI,MC01014,MSCI Global Investable Market Indices (IMI),MSCI,Net Total Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Broad,Global,Global Broad,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Broad All Cap,Global Broad Market Cap,Global Broad,Market Cap
IE00B2QWDR12,Equity,Equity,MSCI AC Far East ex Japan Small Cap NR,MSCI AC Far East ex Japan Small Cap,MC00851,MSCI ACWI,MSCI,Net Total Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Small Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Mid & Small Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
IE00B0M63730,Equity,Equity,MSCI AC Far East ex Japan NR USD,MSCI AC Far East ex Japan,MC00850,MSCI ACWI,MSCI,Net Total Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
IE00BBQ2W338,Equity,Equity,MSCI AC Far East ex Japan CR USD,MSCI AC Far East ex Japan,MC00850,MSCI ACWI,MSCI,Net Total Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
DE000A1W2EK4,Equity,Equity,MSCI AC Far East ex Japan CR USD,MSCI AC Far East ex Japan,MC00850,MSCI ACWI,MSCI,-,Quarterly,FALSE,Physical,-,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
LU1900068328,Equity,Equity,MSCI AC Asia Pacific ex Japan NR USD,MSCI Asia Pacific ex Japan,MC00869,MSCI Asia,MSCI,Net Total Return,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
LU1900068674,Equity,Equity,MSCI AC Asia Pacific ex Japan NR USD,MSCI Asia Pacific ex Japan,MC00869,MSCI Asia,MSCI,-,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
FR0011869312,Equity,Equity,MSCI AC Asia Pacific ex Japan NR USD,MSCI Asia Pacific ex Japan,MC00869,MSCI Asia,MSCI,Net Total Return,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
LU1900068161,Equity,Equity,MSCI AC Asia ex Japan NR USD,MSCI Asia ex Japan,MC00868,MSCI Asia,MSCI,Net Total Return,Semi-annual,FALSE,Synthetic,Unfunded,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
IE00B7WK2W23,Equity,Equity,MSCI AC Asia ex Japan NR USD,MSCI Asia ex Japan,MC00868,MSCI Asia,MSCI,Net Total Return,Semi-annual,FALSE,Synthetic,Funded,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
LU0322252171,Equity,Equity,MSCI AC Asia ex Japan NR USD,MSCI Asia ex Japan,MC00868,MSCI Asia,MSCI,Net Total Return,Semi-annual,FALSE,Synthetic,Funded,FALSE,-,-,Broad,Asia Pacific,Asia ex-Japan,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia ex-Japan Large & Mid Cap,Asia ex-Japan Market Cap,Asia Broad,Market Cap
IE00BJXRT706,Fixed Income,Fixed Income,Bloomberg Barclays 1-3 Month U.S. Treasury Bill Index,Bloomberg Barclays US Treasury Bills 1-3 Month,BB00209,Bloomberg Barclays Treasury/Government,Bloomberg Indices,-,Monthly,FALSE,Physical,-,TRUE,USD,MXN,Developed,North America,US,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Government Related,Government,Ultra Short (up to 1Y),1-3M,Investment Grade,Investment Grade,USD,USD,,FALSE,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,US Government: Ultra-Short,US Government,US Government,Government
IE00BJXRT698,Fixed Income,Fixed Income,Bloomberg Barclays 1-3 Month U.S. Treasury Bill Index,Bloomberg Barclays US Treasury Bills 1-3 Month,BB00209,Bloomberg Barclays Treasury/Government,Bloomberg Indices,-,Monthly,FALSE,Physical,-,FALSE,-,-,Developed,North America,US,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Government Related,Government,Ultra Short (up to 1Y),1-3M,Investment Grade,Investment Grade,USD,USD,,FALSE,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,US Government: Ultra-Short,US Government,US Government,Government
DE000ETF9074,Equity,Equity,MDAX TR,MDAX,DQ00353,DAX,Deutsche Borse Qontigo,Price Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Developed,Europe,Germany,Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany Mid & Small Cap,Germany Market Cap,Europe Developed Countries,Market Cap
LU1033693638,Equity,Equity,MDAX TR,MDAX,DQ00353,DAX,Deutsche Borse Qontigo,Total Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Developed,Europe,Germany,Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany Mid & Small Cap,Germany Market Cap,Europe Developed Countries,Market Cap
DE000ETFL441,Equity,Equity,MDAX TR,MDAX,DQ00353,DAX,Deutsche Borse Qontigo,Price Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Developed,Europe,Germany,Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany Mid & Small Cap,Germany Market Cap,Europe Developed Countries,Market Cap
DE0005933923,Equity,Equity,MDAX TR,MDAX,DQ00353,DAX,Deutsche Borse Qontigo,Total Return,Quarterly,FALSE,Physical,-,FALSE,-,-,Developed,Europe,Germany,Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany Mid & Small Cap,Germany Market Cap,Europe Developed Countries,Market Cap
FR0011857234,Equity,Equity,MDAX TR,MDAX,DQ00353,DAX,Deutsche Borse Qontigo,Net Total Return,Quarterly,FALSE,Synthetic,Unfunded,FALSE,-,-,Developed,Europe,Germany,Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany Mid & Small Cap,Germany Market Cap,Europe Developed Countries,Market Cap
LU1605710802,Equity,Equity,FTSE Italia PIR Large and Mid Cap Net Tax Index,FTSE Italia PIR Large and Mid Cap,FT00592,FTSE Italia,FTSE Russell,-,Quarterly,TRUE,Physical,-,FALSE,-,-,Developed,Europe,Italy,Large & Mid Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy Large & Mid Cap,Italy Market Cap,Europe Developed Countries,Market Cap
LU1681047665,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Synthetic,Unfunded,TRUE,JPY,CHF,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
LU1681039134,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Synthetic,Unfunded,TRUE,JPY,EUR,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
LU1681039308,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Synthetic,Unfunded,TRUE,JPY,GBP,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
LU1681039217,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Synthetic,Unfunded,TRUE,JPY,USD,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
LU1681038912,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Synthetic,Unfunded,FALSE,-,-,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
LU1681039050,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Synthetic,Unfunded,FALSE,-,-,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
IE00BQT3W831,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Physical,-,TRUE,JPY,EUR,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
IE00BPVLQD13,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Physical,-,FALSE,-,-,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
IE00BPVLQF37,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Physical,-,TRUE,JPY,GBP,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
IE00BRB36B93,Equity,Equity,JPX-Nikkei Index 400,Nikkei 400,NK01348,Nikkei 400,Nikkei,Net Total Return,Annually,FALSE,Physical,-,TRUE,JPY,EUR,Developed,Asia Pacific,Japan,All Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan All Cap,Japan Market Cap,Japan,Market Cap
